"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-2.653931022,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.7093619,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.340400849,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.19928804,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1994-Q1",-0.792530175,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.218187105,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1994-Q3",2.682229849,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.82163945,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.040633383,
"GRC","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.947533377,
"GRC","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.537860114,
"GRC","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.579167974,
"GRC","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.542957052,
"GRC","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.573881042,
"GRC","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.360099317,
"GRC","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.059410818,
"GRC","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.570901131,
"GRC","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.714354301,
"GRC","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.595103859,
"GRC","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.953433782,
"GRC","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.20090361,
"GRC","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.442313892,
"GRC","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.349172632,
"GRC","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.787992764,
"GRC","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.762331324,
"GRC","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.93320509,
"GRC","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.382797756,
"GRC","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.598924514,
"GRC","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.37966256,
"GRC","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.921994078,
"GRC","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.868409667,
"GRC","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.418925598,
"GRC","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.237878102,
"GRC","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.263573867,
"GRC","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.621616296,
"GRC","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.264898641,
"GRC","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.817047668,
"GRC","QGDP","TOT","PC_CHGPP","Q","2002-Q2",2.238306787,
"GRC","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.577044906,
"GRC","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.771020466,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q1",2.081952583,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.771173645,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.627318594,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.137179548,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.828564537,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.018592188,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.334459386,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.381337288,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.588090483,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.237815218,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.390843165,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.501015516,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q1",3.258220871,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.307050511,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.477438963,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.542940426,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q1",-0.785285662,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.911721824,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.623113458,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.495876772,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.611597606,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.639736483,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.097483141,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.397015176,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.747780617,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q2",2.776841903,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.725436891,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.128217041,
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-5.612631543,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q2",-3.701573215,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-3.303151718,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.764407877,"B"
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-3.877658574,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-1.782529809,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-2.028486432,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-4.490517776,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.285873249,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-1.744989124,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-1.453735195,
"GRC","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.799926156,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.99279602,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.158442142,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.009316858,
"GRC","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.633583756,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.030729066,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.254363377,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.068551037,
"GRC","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-1.052710293,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.567663296,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.05957947,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-1.878887142,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.796932526,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.958915011,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.241263672,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.290055824,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.6267269,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.195542677,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.526501098,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.056659044,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.900433325,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.421196389,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.142291836,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.272717245,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.67227877,
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.632961647,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.1086349,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.097270049,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.268257686,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.139057538,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.317788502,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.43753384,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q4",4.135302252,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.196068104,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.514036687,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.432415644,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.924017156,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.873258216,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.2284964,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","1961-Q1",13.732300912,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1961-Q2",13.260075956,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1961-Q3",10.997320481,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1961-Q4",6.977179513,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1962-Q1",3.238725456,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1962-Q2",-0.26087682,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1962-Q3",-0.23221839,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1962-Q4",3.445787925,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1963-Q1",7.141353272,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1963-Q2",10.834140735,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1963-Q3",12.013275682,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1963-Q4",10.52870362,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1964-Q1",9.13023636,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1964-Q2",7.844792124,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1964-Q3",7.624115939,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1964-Q4",8.465315911,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1965-Q1",9.278531185,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1965-Q2",10.040406075,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1965-Q3",9.782116979,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1965-Q4",8.50208958,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1966-Q1",7.28346504,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1966-Q2",6.143178555,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1966-Q3",5.543635989,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1966-Q4",5.485716,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1967-Q1",5.436672468,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.382741926,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1967-Q3",5.452097117,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1967-Q4",5.648204716,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1968-Q1",5.843291796,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1968-Q2",6.034791185,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1968-Q3",6.746827129,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1968-Q4",7.982468312,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1969-Q1",9.173695217,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1969-Q2",10.310386762,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1969-Q3",10.466986037,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1969-Q4",9.637789726,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1970-Q1",7.899130229,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1970-Q2",9.125804565,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1970-Q3",8.759931791,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1970-Q4",6.093205954,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1971-Q1",7.803711654,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1971-Q2",6.375619088,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1971-Q3",9.266260319,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1971-Q4",7.896438455,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1972-Q1",10.467548834,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1972-Q2",11.188845642,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1972-Q3",5.575954432,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1972-Q4",13.531978138,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1973-Q1",8.446655106,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1973-Q2",8.950726693,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1973-Q3",10.284249248,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1973-Q4",4.866873588,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1974-Q1",2.39006943,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1974-Q2",-6.246949732,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1974-Q3",-12.868925366,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1974-Q4",-8.673941932,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1975-Q1",0.606172687,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1975-Q2",5.125368732,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1975-Q3",10.405549626,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1975-Q4",9.978394109,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1976-Q1",5.226608934,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1976-Q2",6.845895145,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1976-Q3",6.115115473,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1976-Q4",9.151230856,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1977-Q1",5.192158385,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1977-Q2",0.832287342,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1977-Q3",3.776461968,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1977-Q4",2.049624419,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1978-Q1",6.544884214,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1978-Q2",8.828711506,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1978-Q3",4.990077093,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1978-Q4",8.564743994,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1979-Q1",4.909771051,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1979-Q2",5.999014536,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1979-Q3",3.607844563,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1979-Q4",-1.127246204,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1980-Q1",1.81587071,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1980-Q2",0.433302897,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.556101326,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.114009791,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-5.30505699,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1981-Q2",-5.593758265,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1981-Q3",2.477277089,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1981-Q4",2.544648852,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1982-Q1",2.581970722,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1982-Q2",0.590068637,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-3.200490288,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-4.296798271,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-3.583529451,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1983-Q2",-2.590123414,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1983-Q3",0.735126009,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1983-Q4",1.210939504,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1984-Q1",1.779593533,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1984-Q2",2.342702954,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1984-Q3",3.027287488,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1984-Q4",0.922686946,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1985-Q1",-1.149777188,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1985-Q2",1.634306467,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1985-Q3",3.372138342,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1985-Q4",6.113427438,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1986-Q1",2.087133074,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1986-Q2",4.657435404,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1986-Q3",-1.596642788,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1986-Q4",-2.699930569,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1987-Q1",-0.527548836,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1987-Q2",-4.955760928,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1987-Q3",-3.258425095,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1987-Q4",-0.278944552,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1988-Q1",6.586126267,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1988-Q2",4.611398964,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1988-Q3",5.071203485,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1988-Q4",1.037583958,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1989-Q1",2.212860663,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1989-Q2",4.976060756,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1989-Q3",2.772952244,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1989-Q4",5.265021649,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1990-Q1",2.671975364,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1990-Q2",0.93262456,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1990-Q3",-4.669111784,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1990-Q4",0.944983027,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1991-Q1",0.427175642,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1991-Q2",1.528585007,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1991-Q3",11.008330267,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1991-Q4",0.145419292,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1992-Q1",1.932214127,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1992-Q2",0.534086375,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.236577611,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.081679574,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-4.687916186,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1993-Q2",0.007632889,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1993-Q3",-1.181599519,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1993-Q4",-0.454916422,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1994-Q1",1.448532837,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1994-Q2",0.958617637,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1994-Q3",3.314875103,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1994-Q4",2.262202991,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1995-Q1",3.03725171,
"GRC","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.76173387,
"GRC","QGDP","TOT","PC_CHGPY","Q","1995-Q3",0.615703809,
"GRC","QGDP","TOT","PC_CHGPY","Q","1995-Q4",2.036812447,
"GRC","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.632531586,
"GRC","QGDP","TOT","PC_CHGPY","Q","1996-Q2",2.252642313,
"GRC","QGDP","TOT","PC_CHGPY","Q","1996-Q3",3.088905697,
"GRC","QGDP","TOT","PC_CHGPY","Q","1996-Q4",3.581131972,
"GRC","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.609920456,
"GRC","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.784821359,
"GRC","QGDP","TOT","PC_CHGPY","Q","1997-Q3",5.027766158,
"GRC","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.917627663,
"GRC","QGDP","TOT","PC_CHGPY","Q","1998-Q1",5.574859177,
"GRC","QGDP","TOT","PC_CHGPY","Q","1998-Q2",4.254539266,
"GRC","QGDP","TOT","PC_CHGPY","Q","1998-Q3",2.975993538,
"GRC","QGDP","TOT","PC_CHGPY","Q","1998-Q4",2.807237979,
"GRC","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.361704355,
"GRC","QGDP","TOT","PC_CHGPY","Q","1999-Q2",2.86197618,
"GRC","QGDP","TOT","PC_CHGPY","Q","1999-Q3",2.896443297,
"GRC","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.724339464,
"GRC","QGDP","TOT","PC_CHGPY","Q","2000-Q1",3.330421774,
"GRC","QGDP","TOT","PC_CHGPY","Q","2000-Q2",3.318944495,
"GRC","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.848009813,
"GRC","QGDP","TOT","PC_CHGPY","Q","2000-Q4",4.662254616,
"GRC","QGDP","TOT","PC_CHGPY","Q","2001-Q1",5.557085016,
"GRC","QGDP","TOT","PC_CHGPY","Q","2001-Q2",4.317066945,
"GRC","QGDP","TOT","PC_CHGPY","Q","2001-Q3",4.064341291,
"GRC","QGDP","TOT","PC_CHGPY","Q","2001-Q4",2.880212644,
"GRC","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.452555275,
"GRC","QGDP","TOT","PC_CHGPY","Q","2002-Q2",5.022569822,
"GRC","QGDP","TOT","PC_CHGPY","Q","2002-Q3",3.943039937,
"GRC","QGDP","TOT","PC_CHGPY","Q","2002-Q4",4.467728455,
"GRC","QGDP","TOT","PC_CHGPY","Q","2003-Q1",5.778436775,
"GRC","QGDP","TOT","PC_CHGPY","Q","2003-Q2",5.29512856,
"GRC","QGDP","TOT","PC_CHGPY","Q","2003-Q3",5.347760594,
"GRC","QGDP","TOT","PC_CHGPY","Q","2003-Q4",6.775966831,
"GRC","QGDP","TOT","PC_CHGPY","Q","2004-Q1",6.510927293,
"GRC","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.637807316,
"GRC","QGDP","TOT","PC_CHGPY","Q","2004-Q3",5.373131112,
"GRC","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.774821603,
"GRC","QGDP","TOT","PC_CHGPY","Q","2005-Q1",0.335709457,
"GRC","QGDP","TOT","PC_CHGPY","Q","2005-Q2",0.593025488,
"GRC","QGDP","TOT","PC_CHGPY","Q","2005-Q3",0.648996724,
"GRC","QGDP","TOT","PC_CHGPY","Q","2005-Q4",1.54047551,
"GRC","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.469142465,
"GRC","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.54199109,
"GRC","QGDP","TOT","PC_CHGPY","Q","2006-Q3",4.591190257,
"GRC","QGDP","TOT","PC_CHGPY","Q","2006-Q4",6.716217109,
"GRC","QGDP","TOT","PC_CHGPY","Q","2007-Q1",2.537298304,
"GRC","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.19988242,
"GRC","QGDP","TOT","PC_CHGPY","Q","2007-Q3",4.047603993,
"GRC","QGDP","TOT","PC_CHGPY","Q","2007-Q4",0.964196719,
"GRC","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.385711643,
"GRC","QGDP","TOT","PC_CHGPY","Q","2008-Q2",-1.147594182,
"GRC","QGDP","TOT","PC_CHGPY","Q","2008-Q3",-0.624737981,
"GRC","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.52470938,
"GRC","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-6.770290811,
"GRC","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-3.564516207,
"GRC","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-4.170677348,
"GRC","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-2.688349298,
"GRC","QGDP","TOT","PC_CHGPY","Q","2010-Q1",-3.571899012,"B"
"GRC","QGDP","TOT","PC_CHGPY","Q","2010-Q2",-9.650128851,"B"
"GRC","QGDP","TOT","PC_CHGPY","Q","2010-Q3",-11.996109486,"B"
"GRC","QGDP","TOT","PC_CHGPY","Q","2010-Q4",-12.780648229,"B"
"GRC","QGDP","TOT","PC_CHGPY","Q","2011-Q1",-11.177433517,
"GRC","QGDP","TOT","PC_CHGPY","Q","2011-Q2",-9.407369704,
"GRC","QGDP","TOT","PC_CHGPY","Q","2011-Q3",-8.213170689,
"GRC","QGDP","TOT","PC_CHGPY","Q","2011-Q4",-11.65959355,
"GRC","QGDP","TOT","PC_CHGPY","Q","2012-Q1",-8.358594315,
"GRC","QGDP","TOT","PC_CHGPY","Q","2012-Q2",-8.323567133,
"GRC","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-7.785746074,
"GRC","QGDP","TOT","PC_CHGPY","Q","2012-Q4",-4.222485706,
"GRC","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-4.901499884,
"GRC","QGDP","TOT","PC_CHGPY","Q","2013-Q2",-3.059217675,
"GRC","QGDP","TOT","PC_CHGPY","Q","2013-Q3",-1.620001173,
"GRC","QGDP","TOT","PC_CHGPY","Q","2013-Q4",-0.198341914,
"GRC","QGDP","TOT","PC_CHGPY","Q","2014-Q1",0.771444862,
"GRC","QGDP","TOT","PC_CHGPY","Q","2014-Q2",0.356112837,
"GRC","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.419020056,
"GRC","QGDP","TOT","PC_CHGPY","Q","2014-Q4",-0.28043537,
